ProteinID,ProteinGroupID,PROTINFER(ID_24279),PROTINFER(ID_24278),PROTINFER(ID_24277),PROTINFER(ID_24276),Fasta ID,CommonName,Mol.Wt.,pI,NumSeq,#Seq(ID_24279),#Ion(ID_24279),#U.Ion(ID_24279),SC(ID_24279),SC_Norm(ID_24279),#Seq(ID_24278),#Ion(ID_24278),#U.Ion(ID_24278),SC(ID_24278),SC_Norm(ID_24278),#Seq(ID_24277),#Ion(ID_24277),#U.Ion(ID_24277),SC(ID_24277),SC_Norm(ID_24277),#Seq(ID_24276),#Ion(ID_24276),#U.Ion(ID_24276),SC(ID_24276),SC_Norm(ID_24276)
24065628,810,*,-,-,-,GL50803_96399,,182665.53,6.99,11,11,11,11,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24062941,872,*,-,*,-,GL50803_16928,,43506.33,8.85,11,11,12,12,25,25,0,0,0,0,0,3,3,3,3,9,0,0,0,0,0
24063522,907,*,-,*,-,GL50803_9515,,150345.36,6.75,11,11,11,11,17,17,0,0,0,0,0,2,2,2,3,9,0,0,0,0,0
23987483,968,*,-,*,-,GL50803_114498,,182452.94,5.85,11,11,11,11,30,30,0,0,0,0,0,3,3,3,6,17,0,0,0,0,0
24069522,119,*,-,*,-,GL50803_14490,,99767.19,8.09,10,10,10,10,19,19,0,0,0,0,0,2,2,2,3,9,0,0,0,0,0
24069092,245,*,*,*,-,"GL50803_121046,GL50803_121045",,14589.73,9.72,10,8,8,8,15,15,2,2,2,3,54,4,4,4,8,23,0,0,0,0,0
24070150,269,*,-,*,-,GL50803_10538,,88343.24,5.33,10,10,10,10,17,17,0,0,0,0,0,3,3,3,3,9,0,0,0,0,0
24066833,422,*,*,*,-,GL50803_14019,,33056.27,5.12,10,8,8,6,23,23,1,1,1,1,18,5,5,4,12,34,0,0,0,0,0
24065335,559,*,-,*,-,GL50803_40244,,11331.09,9.91,10,10,11,11,20,20,0,0,0,0,0,5,6,6,9,26,0,0,0,0,0
24062460,608,*,-,*,-,GL50803_5927,,38437.33,5.71,10,9,10,10,15,15,0,0,0,0,0,5,5,5,5,14,0,0,0,0,0
24069014,611,*,-,*,-,GL50803_15988,,133042.52,9.18,10,9,9,9,16,16,0,0,0,0,0,7,7,7,9,26,0,0,0,0,0
24070035,770,*,-,*,-,GL50803_15054,,166164.58,5.46,10,10,10,10,14,14,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24067649,783,*,-,-,-,GL50803_6464,,141567.55,4.83,10,10,10,9,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069617,795,-,*,-,-,GL50803_137617,,75502.96,5.68,10,0,0,0,0,0,10,10,9,16,289,0,0,0,0,0,0,0,0,0,0
24062774,824,*,-,*,-,GL50803_7242,,27202.16,9.16,10,10,11,11,24,24,0,0,0,0,0,6,7,7,9,26,0,0,0,0,0
24062756,865,*,-,*,-,GL50803_10181,,85260.4,5.74,10,10,12,12,21,21,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24063652,885,*,-,*,-,GL50803_15954,,77632.93,5.85,10,10,10,10,17,17,0,0,0,0,0,3,3,3,3,9,0,0,0,0,0
24062039,926,*,*,-,-,GL50803_41212,,149291.94,4.79,10,10,10,10,13,13,1,1,1,1,18,0,0,0,0,0,0,0,0,0,0
24066755,1011,*,-,*,-,GL50803_94463,,53389.68,6.3,10,10,10,10,15,15,0,0,0,0,0,3,3,3,4,11,0,0,0,0,0
24064825,1027,*,-,*,-,GL50803_17627,,143831.3,6.07,10,10,11,11,16,16,0,0,0,0,0,2,2,2,2,6,0,0,0,0,0
24063160,98,*,-,*,-,GL50803_17332,,179370.84,6.03,9,9,9,9,15,15,0,0,0,0,0,3,3,3,7,20,0,0,0,0,0
24069537,101,*,-,*,-,GL50803_6170,,32890.89,6.06,9,9,11,11,25,25,0,0,0,0,0,4,4,4,6,17,0,0,0,0,0
24063823,149,*,-,*,-,GL50803_7999,,24738.03,9.38,9,9,10,10,16,16,0,0,0,0,0,4,4,4,7,20,0,0,0,0,0
24066529,204,*,-,*,-,GL50803_15035,,59210.71,5.11,9,8,8,8,13,13,0,0,0,0,0,6,6,6,7,20,0,0,0,0,0
24070377,227,*,-,*,-,GL50803_9296,,26100.13,9.49,9,9,9,9,13,13,0,0,0,0,0,4,4,4,6,17,0,0,0,0,0
24049849,231,*,*,*,-,GL50803_12102,,45216.53,6.05,9,9,9,9,17,17,2,2,2,2,36,5,5,5,8,23,0,0,0,0,0
24068488,238,*,-,*,-,GL50803_114623,,46447.49,8.67,9,8,8,7,10,10,0,0,0,0,0,5,5,3,6,17,0,0,0,0,0
24068656,316,*,-,*,-,GL50803_16916,,186505.67,6.82,9,9,9,9,14,14,0,0,0,0,0,3,3,3,3,9,0,0,0,0,0
24062428,317,*,-,*,-,GL50803_14469,,26344.54,9.37,9,9,10,10,23,23,0,0,0,0,0,4,4,4,7,20,0,0,0,0,0
24064965,397,*,-,*,-,GL50803_15148,,67391.64,8.37,9,8,8,8,14,14,0,0,0,0,0,4,4,4,5,14,0,0,0,0,0
24069487,451,*,-,*,-,GL50803_100864,,57377.63,5.41,9,9,9,9,25,25,0,0,0,0,0,5,5,5,12,34,0,0,0,0,0
24065318,542,*,-,*,-,GL50803_96994,,34791.42,5.71,9,9,9,9,12,12,0,0,0,0,0,5,5,5,7,20,0,0,0,0,0
24064090,545,*,-,-,-,GL50803_114307,,101471.96,6.94,9,9,9,9,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24062458,620,*,-,*,-,GL50803_94287,,158314.53,5.66,9,9,9,9,15,15,0,0,0,0,0,2,2,2,2,6,0,0,0,0,0
24063731,636,*,-,-,-,GL50803_17084,,161831.69,5.79,9,9,9,9,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24063069,666,*,-,*,-,GL50803_10577,,55387.4,9.28,9,9,9,9,12,12,0,0,0,0,0,4,4,4,5,14,0,0,0,0,0
24069637,672,*,-,-,-,GL50803_137712,,707706.44,6.08,9,9,9,9,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24067864,906,*,-,*,-,GL50803_27925,,87609.31,5.55,9,9,9,9,12,12,0,0,0,0,0,1,1,1,2,6,0,0,0,0,0
24064028,954,*,-,*,-,GL50803_13268,,10100.04,10.12,9,9,10,10,35,35,0,0,0,0,0,3,4,4,9,26,0,0,0,0,0
24066945,982,*,-,*,-,GL50803_7309,,32515.08,5.22,9,9,10,10,15,15,0,0,0,0,0,2,2,2,3,9,0,0,0,0,0
24064058,985,*,-,*,-,GL50803_15483,,42473.9,9.28,9,9,11,11,19,19,0,0,0,0,0,6,7,7,16,46,0,0,0,0,0
24065445,1040,*,-,*,-,GL50803_15522,,80821.1,4.87,9,8,8,8,13,13,0,0,0,0,0,3,3,3,3,9,0,0,0,0,0
24069314,20,*,-,*,-,GL50803_8172,,43329.25,4.94,8,7,7,7,7,7,0,0,0,0,0,3,3,3,4,11,0,0,0,0,0
24067351,22,*,-,*,-,GL50803_103454,,79408.49,6.69,8,8,8,6,14,14,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24054066,50,*,-,*,-,GL50803_12035,,26414.82,9.34,8,8,8,8,15,15,0,0,0,0,0,5,5,5,8,23,0,0,0,0,0
24069109,57,*,-,*,-,GL50803_137685,,80774.14,9.16,8,8,8,8,17,17,0,0,0,0,0,4,4,4,10,29,0,0,0,0,0
24069916,94,*,-,*,-,GL50803_21803,,61831.58,5.4,8,8,8,8,12,12,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24070060,199,*,-,*,-,GL50803_16547,,188004.22,6.2,8,8,8,8,10,10,0,0,0,0,0,2,2,2,2,6,0,0,0,0,0
24069558,202,*,*,*,-,GL50803_3896,,7894.34,10.01,8,8,10,10,15,15,1,1,1,1,18,5,6,6,10,29,0,0,0,0,0
24069725,270,*,-,*,-,GL50803_8152,,64619.34,7.25,8,8,8,8,16,16,0,0,0,0,0,3,3,3,7,20,0,0,0,0,0
23994217,292,*,-,*,-,GL50803_103285,,262510.03,5.26,8,8,8,8,8,8,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24062629,302,*,-,*,-,GL50803_4026,,47871.18,5.5,8,7,7,7,12,12,0,0,0,0,0,2,2,2,2,6,0,0,0,0,0
24067795,314,*,-,*,-,GL50803_17251,,212379.08,5.59,8,8,8,8,10,10,0,0,0,0,0,2,2,2,2,6,0,0,0,0,0
24066850,394,*,-,*,-,"GL50803_115478,GL50803_115479",,80162.09,4.91,8,8,8,8,10,10,0,0,0,0,0,3,3,3,3,9,0,0,0,0,0
24065282,434,*,-,*,-,GL50803_4627,,118603.08,6.12,8,6,6,6,8,8,0,0,0,0,0,4,4,4,4,11,0,0,0,0,0
24069484,473,*,-,*,-,GL50803_14458,,21467.1,6.18,8,7,7,7,17,17,0,0,0,0,0,5,5,5,11,31,0,0,0,0,0
24065329,521,*,*,*,-,GL50803_8978,,138095.42,6.61,8,8,8,8,13,13,1,1,1,2,36,3,3,3,5,14,0,0,0,0,0
24067290,535,*,-,*,-,GL50803_103125,,192013.34,5.28,8,8,8,8,13,13,0,0,0,0,0,2,2,2,2,6,0,0,0,0,0
24065314,538,*,*,*,-,GL50803_10311,,36437.19,6.6,8,7,7,7,13,13,5,5,5,15,271,2,2,2,2,6,0,0,0,0,0
24064139,556,*,-,-,-,GL50803_17411,,61559.59,6.27,8,8,9,9,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24063052,656,*,-,*,-,GL50803_14058,,154941.2,7.17,8,7,7,7,10,10,0,0,0,0,0,5,5,5,5,14,0,0,0,0,0
24062900,774,*,-,*,-,GL50803_38901,,7202.44,8.64,8,7,7,3,14,14,0,0,0,0,0,5,5,2,10,29,0,0,0,0,0
24065402,775,*,-,*,-,GL50803_95192,,124350.49,5.84,8,8,8,8,10,10,0,0,0,0,0,3,3,3,3,9,0,0,0,0,0
24062792,776,*,-,*,-,GL50803_8227,,118850.5,8.79,8,8,8,7,12,12,0,0,0,0,0,2,2,2,3,9,0,0,0,0,0
24062779,821,*,-,*,-,GL50803_15215,,35321.23,5.02,8,7,7,7,12,12,0,0,0,0,0,3,3,3,6,17,0,0,0,0,0
24065641,860,*,-,*,-,GL50803_17090,,20733.71,5.05,8,8,8,8,10,10,0,0,0,0,0,1,1,1,3,9,0,0,0,0,0
24062751,864,*,*,*,-,GL50803_5942,,50023.15,9.11,8,7,7,7,11,11,1,1,1,1,18,2,2,2,2,6,0,0,0,0,0
24062927,904,*,-,*,-,GL50803_9848,,10447.97,6.9,8,8,11,11,28,28,0,0,0,0,0,4,5,5,11,31,0,0,0,0,0
24004628,923,*,-,*,-,GL50803_7126,,48650.96,9.19,8,7,7,7,17,17,0,0,0,0,0,6,6,6,7,20,0,0,0,0,0
24067833,947,*,-,*,-,GL50803_32571,,71136.5,5.51,8,8,8,8,19,19,0,0,0,0,0,4,4,4,9,26,0,0,0,0,0
24068975,969,*,-,*,-,GL50803_14856,,62711.5,6.02,8,8,8,8,12,12,0,0,0,0,0,2,2,2,4,11,0,0,0,0,0
24066952,998,*,-,*,-,GL50803_22291,,52374.34,6.12,8,7,8,8,14,14,0,0,0,0,0,6,6,6,8,23,0,0,0,0,0
24067038,1013,*,-,*,-,GL50803_16525,,42642.46,10.09,8,7,7,7,10,10,0,0,0,0,0,3,3,3,3,9,0,0,0,0,0
23980729,1018,*,-,*,-,GL50803_7233,,47154.68,5.09,8,8,8,8,14,14,0,0,0,0,0,3,3,3,4,11,0,0,0,0,0
24069351,19,*,-,*,-,GL50803_21474,,181831.22,6.08,7,6,6,6,9,9,0,0,0,0,0,2,2,2,2,6,0,0,0,0,0
24064271,44,*,-,-,-,GL50803_39312,,539723.6,5.11,7,7,7,7,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23989880,86,*,-,*,-,GL50803_5359,,69051.48,9.18,7,7,7,7,16,16,0,0,0,0,0,2,2,2,4,11,0,0,0,0,0
24066592,87,*,-,*,-,GL50803_15538,,38255.59,5.08,7,7,8,8,13,13,0,0,0,0,0,3,3,3,3,9,0,0,0,0,0
24064212,100,*,-,*,-,GL50803_16889,,61899.16,5.5,7,6,7,7,12,12,0,0,0,0,0,3,3,3,3,9,0,0,0,0,0
24063134,113,*,-,*,-,GL50803_24279,,89532.52,5.83,7,6,6,6,7,7,0,0,0,0,0,3,3,3,4,11,0,0,0,0,0
24047584,115,*,-,*,-,GL50803_8377,,32334.67,7.7,7,7,7,7,15,15,0,0,0,0,0,4,4,4,8,23,0,0,0,0,0
24062572,137,*,-,*,-,GL50803_8903,,29144.54,5.25,7,7,7,6,13,13,0,0,0,0,0,4,4,3,5,14,0,0,0,0,0
24069963,138,*,-,*,-,GL50803_17277,,65607.57,4.98,7,7,7,7,14,14,0,0,0,0,0,1,1,1,2,6,0,0,0,0,0
24069566,184,*,-,*,-,GL50803_114497,,115744.52,8.68,7,6,7,7,11,11,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24066538,186,*,-,*,-,GL50803_21943,,17103.37,6.09,7,7,7,7,20,20,0,0,0,0,0,2,2,2,4,11,0,0,0,0,0
24070347,247,*,-,*,-,GL50803_15832,,56680.88,5.69,7,7,7,7,15,15,0,0,0,0,0,3,3,3,4,11,0,0,0,0,0
24069083,259,*,-,*,-,GL50803_11220,,38625.56,5.78,7,6,8,8,16,16,0,0,0,0,0,2,2,2,2,6,0,0,0,0,0
24068882,267,*,-,*,-,GL50803_33660,,103966.99,5.07,7,7,7,7,14,14,0,0,0,0,0,2,2,2,3,9,0,0,0,0,0
24068607,274,*,-,*,-,GL50803_1345,,24997.4,9.79,7,7,7,7,16,16,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24068644,339,*,-,*,-,GL50803_112518,,76119.89,5.26,7,7,7,5,9,9,0,0,0,0,0,2,2,2,3,9,0,0,0,0,0
24067544,344,*,-,-,-,GL50803_16773,,94743.92,8.42,7,7,7,7,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24028213,454,*,-,-,-,GL50803_17385,,83172.34,8.63,7,7,7,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069219,480,*,-,*,-,GL50803_11100,,200787.19,5.61,7,7,7,7,10,10,0,0,0,0,0,2,2,2,2,6,0,0,0,0,0
24030822,617,*,-,*,-,GL50803_11684,,89097.79,4.67,7,6,6,6,9,9,0,0,0,0,0,4,4,4,6,17,0,0,0,0,0
24066670,700,*,-,-,-,GL50803_16660,,95986,6.1,7,7,7,7,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069834,709,*,*,*,-,GL50803_23389,,126847.09,8.23,7,7,7,7,9,9,1,1,1,1,18,2,2,2,2,6,0,0,0,0,0
24065600,769,*,-,*,-,GL50803_15334,,195044,7.95,7,6,6,6,9,9,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24068941,996,*,-,*,-,GL50803_15476,,113338.94,6.51,7,7,7,7,12,12,0,0,0,0,0,1,1,1,2,6,0,0,0,0,0
24067808,1035,*,-,*,-,GL50803_94224,,50961.54,7.1,7,7,8,8,16,16,0,0,0,0,0,1,2,2,2,6,0,0,0,0,0
24070202,1064,*,-,*,-,GL50803_93294,,138987.55,4.89,7,7,7,6,13,13,0,0,0,0,0,2,2,2,3,9,0,0,0,0,0
24063869,77,*,-,*,-,GL50803_17395,,33895.23,9.91,6,6,6,6,8,8,0,0,0,0,0,1,1,1,2,6,0,0,0,0,0
24068681,106,*,-,*,-,GL50803_9121,,43529.01,5.6,6,6,6,6,9,9,0,0,0,0,0,3,3,3,5,14,0,0,0,0,0
24063552,108,*,-,*,-,GL50803_12999,,24237.07,5.3,6,6,6,6,10,10,0,0,0,0,0,2,2,2,6,17,0,0,0,0,0
24066563,129,*,-,*,-,GL50803_4602,,33265.66,9.19,6,6,6,6,11,11,0,0,0,0,0,3,3,3,4,11,0,0,0,0,0
24063848,182,*,-,*,-,GL50803_14827,,18064.08,10.46,6,5,5,5,6,6,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24069753,196,*,-,*,-,GL50803_7439,,71768.96,6.03,6,6,6,6,7,7,0,0,0,0,0,2,2,2,2,6,0,0,0,0,0
24067734,213,*,-,*,-,GL50803_14796,,90308.77,5.74,6,5,5,5,6,6,0,0,0,0,0,2,2,2,2,6,0,0,0,0,0
24065502,297,*,-,*,-,GL50803_104150,,77190.21,8.76,6,6,6,6,7,7,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24068845,328,*,-,*,-,GL50803_86680,,108747.85,4.62,6,6,6,6,8,8,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24025990,368,*,-,*,-,GL50803_115159,,72203.26,5.67,6,6,6,6,8,8,0,0,0,0,0,3,3,3,3,9,0,0,0,0,0
24064900,374,*,-,*,-,GL50803_14584,,109943.36,4.15,6,6,6,6,10,10,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24070320,408,*,-,*,-,GL50803_14242,,633325.44,5.97,6,6,6,6,8,8,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24070307,425,*,-,*,-,GL50803_17109,,121228.22,6.56,6,6,6,6,7,7,0,0,0,0,0,3,3,3,3,9,0,0,0,0,0
24067315,447,*,-,*,-,GL50803_11299,,63930.71,8.57,6,6,6,6,11,11,0,0,0,0,0,3,3,3,5,14,0,0,0,0,0
24066610,456,*,-,-,-,GL50803_112408,,203501.6,7.66,6,6,6,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24067245,465,*,-,*,-,GL50803_17570,,99626.26,6.13,6,4,4,4,8,8,0,0,0,0,0,2,2,2,2,6,0,0,0,0,0
24065382,493,*,-,*,-,GL50803_13766,,92962.87,6.16,6,5,5,5,7,7,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24067481,514,*,-,*,-,GL50803_15317,,169596.8,4.69,6,6,6,6,8,8,0,0,0,0,0,2,2,2,3,9,0,0,0,0,0
24064077,539,*,-,*,-,GL50803_93278,,119012.94,5.75,6,6,6,6,11,11,0,0,0,0,0,1,1,1,2,6,0,0,0,0,0
24065148,546,*,-,*,-,GL50803_28379,,167263.61,8.48,6,6,6,6,7,7,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
23988846,569,*,-,*,-,GL50803_7204,,18593.35,9.91,6,6,6,6,8,8,0,0,0,0,0,3,3,3,4,11,0,0,0,0,0
24062466,605,*,*,-,-,GL50803_16588,,11953.39,4.5,6,5,5,5,7,7,1,1,1,1,18,0,0,0,0,0,0,0,0,0,0
24069697,631,*,-,*,-,GL50803_17547,,34987.62,10.53,6,6,6,6,11,11,0,0,0,0,0,3,3,3,4,11,0,0,0,0,0
24063728,650,*,-,*,-,GL50803_14939,,34747.26,7.03,6,6,6,6,10,10,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24063078,696,*,-,*,-,GL50803_7031,,109263.29,5.48,6,6,6,6,8,8,0,0,0,0,0,2,2,2,3,9,0,0,0,0,0
24069838,715,*,-,-,-,GL50803_6226,,104850.25,6.41,6,6,6,6,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24070032,771,*,-,*,-,GL50803_16573,,68402.89,9.18,6,5,5,5,7,7,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
850436,805,-,*,-,-,sp|TRY1_BOVIN|,,25424.77,8.23,6,0,0,0,0,0,6,7,7,21,380,0,0,0,0,0,0,0,0,0,0
24065620,806,*,-,*,-,GL50803_13382,,88079.5,6.02,6,6,7,7,12,12,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
23988371,837,*,-,-,-,GL50803_113456,,234041.34,6.54,6,6,6,6,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24068526,870,*,-,*,-,GL50803_3678,,29479.67,7.67,6,6,6,6,9,9,0,0,0,0,0,2,2,2,2,6,0,0,0,0,0
24070008,878,*,-,-,-,GL50803_17157,,51691.9,5.44,6,6,6,6,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24067857,882,*,-,*,-,GL50803_14225,,188754.72,5.81,6,6,6,6,8,8,0,0,0,0,0,2,2,2,2,6,0,0,0,0,0
24061887,894,*,-,*,-,GL50803_15011,,26428.87,8.15,6,6,7,7,18,18,0,0,0,0,0,2,3,3,10,29,0,0,0,0,0
24070406,920,*,-,*,-,GL50803_15104,,78680.88,8.02,6,6,6,6,9,9,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24066943,977,*,-,*,-,GL50803_8702,,80574.21,5.6,6,6,6,6,14,14,0,0,0,0,0,2,2,2,3,9,0,0,0,0,0
24065178,994,*,-,*,-,GL50803_16592,,252461.4,7.84,6,6,6,6,17,17,0,0,0,0,0,2,2,2,2,6,0,0,0,0,0
24068954,1008,*,-,*,-,GL50803_16356,,65513.28,7.99,6,6,6,6,12,12,0,0,0,0,0,2,2,2,2,6,0,0,0,0,0
24067039,1014,*,-,*,-,GL50803_19436,,27058.35,9.74,6,6,6,6,10,10,0,0,0,0,0,1,1,1,2,6,0,0,0,0,0
24064004,1071,*,-,*,-,GL50803_17304,,87036.13,5.18,6,6,6,6,11,11,0,0,0,0,0,2,2,2,5,14,0,0,0,0,0
1173036,2,*,*,=,#NAME?,sp|K1C15_SHEEP|,,48770.03,4.73,5,4,4,1,10,10,5,5,1,16,289,2,2,0,3,9,1,1,0,3,561
24064291,6,*,-,*,-,GL50803_9060,,26922.44,9.38,5,4,5,5,8,8,0,0,0,0,0,3,3,3,3,9,0,0,0,0,0
24009243,16,*,-,*,-,GL50803_9750,,63321.57,5.73,5,5,6,6,9,9,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24065237,38,*,-,*,-,GL50803_6372,,56010.97,5.12,5,5,5,5,10,10,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24065203,65,*,-,*,-,GL50803_4349,,24717.21,4.93,5,4,4,4,4,4,0,0,0,0,0,4,4,4,5,14,0,0,0,0,0
24068668,84,*,-,*,-,GL50803_40369,,157049.6,6.56,5,5,5,5,7,7,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24069934,125,*,-,*,-,GL50803_13323,,92274.28,5.51,5,4,4,4,5,5,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24063875,134,*,-,*,-,GL50803_6886,,102835.92,6.69,5,4,4,4,4,4,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24069961,136,*,-,-,-,GL50803_17283,,168404.92,6.02,5,5,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24063820,145,*,-,-,-,GL50803_103855,,48282.3,5.99,5,5,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24063172,174,*,-,*,-,GL50803_4259,,30431.19,5.6,5,4,4,4,4,4,0,0,0,0,0,2,2,2,2,6,0,0,0,0,0
24062398,187,*,-,*,-,GL50803_32778,,64206.69,6.4,5,5,5,4,8,8,0,0,0,0,0,2,2,1,2,6,0,0,0,0,0
24063832,203,*,-,*,-,GL50803_15495,,98488.6,5.31,5,5,5,5,7,7,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24065541,235,*,-,*,-,GL50803_4509,,21774.27,8.45,5,5,5,5,12,12,0,0,0,0,0,2,2,2,2,6,0,0,0,0,0
24068888,264,*,-,*,-,GL50803_8917,,48413.85,7.14,5,5,5,5,7,7,0,0,0,0,0,2,2,2,3,9,0,0,0,0,0
24062678,268,*,-,*,-,GL50803_14800,,43686.83,5.2,5,5,5,5,9,9,0,0,0,0,0,3,3,3,3,9,0,0,0,0,0
24070111,332,*,-,-,-,GL50803_14235,,37695.59,9.54,5,5,5,5,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24062861,386,*,-,*,-,GL50803_7035,,35818.37,4.87,5,5,5,5,8,8,0,0,0,0,0,3,3,3,3,9,0,0,0,0,0
24067305,406,*,-,*,-,GL50803_16368,,12158.02,9.79,5,5,6,6,8,8,0,0,0,0,0,2,2,2,2,6,0,0,0,0,0
24067113,423,*,-,-,-,GL50803_16829,,21745.96,5.42,5,5,5,5,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24070317,439,*,-,-,-,GL50803_35180,,363188.75,5.95,5,5,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24064757,458,*,-,*,-,GL50803_28699,,26739.09,9.46,5,5,6,6,15,15,0,0,0,0,0,3,3,3,10,29,0,0,0,0,0
24069477,466,*,-,-,-,GL50803_14859,,102710.47,5.21,5,5,5,5,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24064740,472,*,-,-,-,GL50803_10885,,195870.86,6.04,5,5,5,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24064367,479,*,-,*,-,GL50803_15398,,40808.53,8.41,5,5,6,6,7,7,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24064370,500,*,-,-,-,GL50803_91761,,66650.55,7.59,5,5,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24065373,506,*,-,*,-,GL50803_3593,,44824.37,5.96,5,5,5,4,6,6,0,0,0,0,0,2,2,1,3,9,0,0,0,0,0
24065118,528,*,-,*,-,GL50803_86593,,352507.44,6.19,5,5,5,5,8,8,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24067461,558,*,=,=,-,GL50803_15383,,27657.25,6.52,5,5,7,2,13,13,2,2,0,3,54,3,4,0,9,26,0,0,0,0,0
24066412,568,*g,*,-,-,GL50803_137618,,88660.58,5.74,5,1,1,1,1,1,5,5,0,5,90,0,0,0,0,0,0,0,0,0,0
24069811,594,*,-,*,-,GL50803_25205,,136466.27,7.72,5,5,6,6,10,10,0,0,0,0,0,2,2,2,3,9,0,0,0,0,0
24068540,618,*,-,*g,-,GL50803_113284,,27712.04,8.61,5,5,6,2,6,6,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24069049,668,*,-,*,-,GL50803_17056,,20855.31,9.48,5,5,5,5,8,8,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0
24069473,688,*,-,*,-,GL50803_16532,,92675.17,7.93,5,5,5,5,8,8,0,0,0,0,0,2,2,2,2,6,0,0,0,0,0
24069058,692,*,-,*,-,GL50803_8118,,26723.64,9.72,5,5,6,6,13,13,0,0,0,0,0,2,2,2,3,9,0,0,0,0,0
24063980,697,*,-,*,-,GL50803_87817,,169396.95,6.07,5,5,5,5,5,5,0,0,0,0,0,1,1,1,2,6,0,0,0,0,0
24062687,711,*,-,*,-,GL50803_17165,,97367.52,6.43,5,5,6,6,11,11,0,0,0,0,0,1,1,1,2,6,0,0,0,0,0
24069077,738,*,-,-,-,GL50803_16321,,292071.6,5.05,5,5,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069452,739,*,-,*,-,GL50803_11683,,33320.21,8.59,5,5,5,5,7,7,0,0,0,0,0,3,3,3,3,9,0,0,0,0,0
24068775,747,*,-,*,-,GL50803_14699,,15863.75,11.44,5,5,6,6,15,15,0,0,0,0,0,3,3,3,6,17,0,0,0,0,0
24070239,772,*,-,-,-,GL50803_86468,,33752.38,6.89,5,5,5,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069881,816,*,-,*,-,GL50803_16652,,17590.77,10.51,5,4,4,4,9,9,0,0,0,0,0,3,3,3,4,11,0,0,0,0,0
24070448,826,*,-,*,-,GL50803_8429,,44807.42,5.15,5,5,6,6,10,10,0,0,0,0,0,4,5,5,6,17,0,0,0,0,0
24062748,831,*,-,*,-,GL50803_4547,,21653.18,10.65,5,5,5,5,7,7,0,0,0,0,0,3,3,3,5,14,0,0,0,0,0
